customer_age,months_on_book,credit_limit,total_revolving_bal,total_amt_chng_q4_q1,total_ct_chng_q4_q1,avg_utilization_ratio,total_trans_amt_avg,gender_F,dependent_count_1,dependent_count_2,dependent_count_3,dependent_count_4,dependent_count_5,education_level_College,education_level_Doctorate,education_level_Graduate,education_level_High School,education_level_Uneducated,marital_status_Married,marital_status_Single,income_category_$40K - $60K,income_category_$60K - $80K,income_category_$80K - $120K,income_category_Less than $40K,card_category_Blue,total_relationship_count_2,total_relationship_count_3,total_relationship_count_4,total_relationship_count_5,total_relationship_count_6,months_inactive_12_mon_1,months_inactive_12_mon_2,months_inactive_12_mon_3,months_inactive_12_mon_4,months_inactive_12_mon_5,months_inactive_12_mon_6,contacts_count_12_mon_0,contacts_count_12_mon_1,contacts_count_12_mon_2,contacts_count_12_mon_3,contacts_count_12_mon_4,contacts_count_12_mon_5,attrition_flag
50,43,9.758692967632895,2517,1.2037441588643327,1.0954451150103321,0.3807886552931954,1.3798451628569444,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
49,37,8.270269111436624,0,1.1018166816671455,1.0,0.0,1.3875580302025259,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
38,28,9.193194213141211,2055,0.9884331034521254,0.957601169589929,0.4571651780264984,1.338521968021569,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
49,30,10.449178263628198,0,1.2731849826321389,1.1545561917897282,0.0,1.3719336908443016,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
56,45,7.733245646529795,1430,1.5218409903797439,0.7668115805072325,0.7912016177940993,1.4270470909447284,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
59,52,7.843064016692054,2020,1.5352524222420234,1.3038404810405297,0.8905054744357275,1.4239901475907932,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
46,40,9.876013575535373,1435,0.887130204648675,0.8944271909999159,0.2720294101747089,1.3371847930295462,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
52,40,8.464846711044029,1227,0.7899367063252599,0.7745966692414834,0.5089204259999789,1.2089317147628127,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
52,41,7.871692664323645,1549,1.1493476410555685,1.0691117808723276,0.7687652437513027,1.419914148646078,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
54,40,7.271008538280992,808,0.9984988733093293,0.9486832980505138,0.7496665925596525,1.2847484560322806,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
66,54,8.061802274538348,2179,1.1063453348751464,1.3867227552759058,0.8288546314040841,1.3701510316891752,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
49,36,9.891566781640435,2517,0.8148619514985346,0.5,0.3563705936241092,1.3080164952916888,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
56,36,9.665801266405587,0,1.0202940752547767,0.6033241251599343,0.0,1.306224448382257,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
49,36,8.101071503119543,2200,0.8234075540095561,0.7745966692414834,0.8167006795638168,1.2506786522446198,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
49,36,7.938088726896952,2363,0.8660254037844386,0.7745966692414834,0.9181503144910423,1.2462810116502807,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
56,50,8.402455513945814,1880,1.0521406750050109,1.1903780911962385,0.6496152707564686,1.359418740885018,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
44,35,8.744009988096744,978,1.5083103128998356,1.0406728592598156,0.39496835316262996,1.3852009108417056,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
42,34,8.112527763478637,1753,0.8306623862918074,1.118033988749895,0.724568837309472,1.326335018823536,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
55,47,8.142063283104147,2016,0.9492101980067429,0.9126883367283708,0.7661592523751182,1.2538557708289741,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
48,35,10.449178263628198,0,0.8734987120768982,0.7071067811865476,0.0,1.342888203092524,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
39,33,8.68710472813351,1251,0.9715966241192895,1.0742439201596627,0.4593473631142341,1.3481114856713152,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
44,32,10.084015835708989,2102,0.9984988733093293,0.8561541917201597,0.2966479394838265,1.3592799675383984,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
53,44,9.59791302724276,1634,0.9944847912361455,0.957601169589929,0.3331666249791536,1.3928050671535344,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
51,38,10.449178263628198,1515,0.7694153624668538,0.7745966692414834,0.20976176963403032,1.3080583160240273,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
57,52,8.792397742356906,1817,0.7874007874011811,0.8167006795638168,0.5253570214625479,1.2960226477362558,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
44,20,7.642044402873258,1468,1.0019980039900278,0.74565407529229,0.8390470785361213,1.3082076087272736,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
49,32,7.430707082545968,1107,1.3095800853708794,1.5491933384829668,0.8099382692526635,1.5233059075244826,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
50,38,10.138559674715612,1330,1.0353743284435828,1.4142135623730951,0.23021728866442676,1.3917230663455145,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
51,42,10.449178263628198,1763,1.1251666543228163,1.02469507659596,0.22583179581272428,1.2899040876067764,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
55,42,7.703459047867175,1034,0.8706319543871567,0.5347896782848375,0.6833739825307955,1.3233595551971162,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
54,43,7.975908360165538,2030,0.8769264507357502,0.6324555320336759,0.8354639429682169,1.408829748402417,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
42,37,10.039459714059342,1528,0.6434283176858164,0.7224956747275377,0.2588435821108957,1.3041577729704532,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
44,35,10.09872533459663,1932,1.1454256850621083,1.0871982339941506,0.2810693864511039,1.392056988476198,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
53,36,8.570165076182343,1515,0.9257429448826494,0.6595452979136459,0.5357238094391549,1.2988595603552582,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
44,36,8.85366542803745,2517,0.689202437604511,1.3693063937629153,0.6,1.3554281787912716,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
37,29,8.85907931788153,1801,0.8666025617317318,0.9828529900244491,0.5059644256269407,1.3122245609778929,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
49,30,7.8383433155571165,1823,0.8384509526501833,0.5941380311005179,0.847938677028003,1.424592050640324,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
47,38,10.271735272827476,1899,0.9219544457292888,0.6324555320336759,0.2569046515733026,1.2921455270636535,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
47,37,9.055672891964043,1695,1.1144505372604026,1.1882760622010358,0.4449719092257398,1.2727232134787225,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
44,36,10.449178263628198,1533,0.9612491872558333,0.7252585745787499,0.20976176963403032,1.3893736957544855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
55,45,7.67693714581808,0,0.7648529270389177,0.8449852069711044,0.0,1.3703467761848966,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
59,52,9.223552703448318,1417,0.618869937870632,0.904433524367601,0.37416573867739417,1.380731604128138,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
53,35,10.449178263628198,1219,1.0625441167311596,1.4142135623730951,0.18708286933869708,1.4050308392049307,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
52,47,8.034306936339489,1910,0.9596874491208063,0.8167006795638168,0.7867655305108378,1.3292816721766838,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
53,35,9.854297308345357,2056,0.7791020472312982,0.8497058314499201,0.3286335345030997,1.2991120501066311,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,35,8.300528606199737,0,0.6949820141557621,0.7745966692414834,0.0,1.296016327939254,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
44,31,9.453757028129948,837,1.3899640283115242,1.3416407864998738,0.2569046515733026,1.529184677432916,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
57,45,8.569026340056254,0,1.3046072205840347,1.2790621564255584,0.0,1.3753685755599354,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
51,36,9.203315757039219,0,0.8549853799919622,1.1545561917897282,0.0,1.4126838322996909,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
49,38,10.351437272250447,1953,0.9354143466934853,1.4771594362153329,0.24899799195977465,1.3349099730086547,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
45,36,8.791181936736017,0,0.7609204951898719,0.7867655305108378,0.0,1.3252829449174495,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
53,42,7.88758403166028,2037,0.9219544457292888,0.96591925128346,0.8746427842267951,1.3328925492685821,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
45,28,7.837948916025283,2440,1.3057564857200596,1.1054410884348382,0.9813256340277675,1.4311663105183623,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
64,52,7.443663683115591,895,1.2868566353716329,0.9391485505499116,0.7238784428341544,1.3753946237652064,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45,35,8.147288258706624,1200,0.7726577508832743,0.5513619500836089,0.5890670590009256,1.3294256827662612,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
53,35,8.239857411018601,1706,1.0232301793829186,0.8246211251235321,0.6708203932499369,1.2935479873493614,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
56,50,9.178746500385005,2250,0.758946638440411,0.8526429498916882,0.48166378315169184,1.4134256267934537,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
47,37,8.603187384583098,1628,0.8342661445845684,0.6204836822995429,0.5468089245796927,1.3450183195745657,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
49,43,10.044639832292011,1960,0.7867655305108378,1.0,0.29154759474226505,1.4037853847916462,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
41,34,10.449178263628198,2053,1.0168579055108928,0.8561541917201597,0.24289915602982237,1.39783239339267,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
53,34,7.986164860332727,1264,0.7496665925596525,0.7071067811865476,0.6557438524302001,1.2924136640769834,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
44,32,8.016647877057803,1879,0.8876936408468858,1.224744871391589,0.7874007874011811,1.4952675249354213,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
44,25,7.529406457837013,0,0.9396807968666807,0.8882567196480982,0.0,1.276800758200831,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
43,33,9.03097444300786,926,0.8729261137118078,0.7362064927722385,0.3331666249791536,1.3205182648771343,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
53,36,10.449178263628198,931,0.909945053286186,1.0488088481701516,0.16431676725154984,1.3571215251416426,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
44,36,9.578449693540579,2440,1.1326958991715297,0.8167006795638168,0.41109609582188933,1.3130860638219444,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
